P,k,seed,l,Omega_L1,Omega_AC,Omega_true,chi_AC,n_groups,max_group_size,restart_gain
8,18,0,5,36.0,31.31370849898476,21.37838150439056,0.6827163734082689,14,2,1.0
8,18,0,6,36.0,28.970562748477143,20.605759350773425,0.7112654155072146,12,2,1.0
8,18,0,7,36.0,31.31370849898476,19.535034451912153,0.6238492784253105,14,2,1.0
8,18,1,0,36.0,33.65685424949238,20.472135954999573,0.6082605285462273,16,2,1.0
8,18,1,1,36.0,32.48528137423857,22.154405453498498,0.6819828708969519,15,2,1.0
8,18,1,2,36.0,31.31370849898476,23.794885438232253,0.7598871733446622,14,2,1.0
8,18,1,3,36.0,32.48528137423857,21.81379615571165,0.6714978363404417,15,2,1.0
8,18,1,4,36.0,33.65685424949238,21.300563079745768,0.632874448748193,16,2,1.0
8,18,1,5,36.0,31.31370849898476,22.897837217431324,0.7312400324022211,14,2,1.0
8,18,1,6,36.0,32.48528137423857,19.55347102115247,0.6019178592265091,15,2,1.0
8,18,1,7,36.0,30.14213562373095,20.969886859744143,0.6957001030555552,13,2,1.0
8,18,2,0,36.0,32.48528137423857,18.394797034327382,0.5662501987412305,15,2,1.0
8,18,2,1,36.0,32.48528137423857,22.044782528550858,0.6786083295566828,15,2,1.0
8,18,2,2,36.0,32.48528137423857,23.845769823433272,0.7340484310024604,15,2,1.0360647291847962
8,18,2,3,36.0,31.31370849898476,18.50194599403404,0.5908577067655177,14,2,1.0000000000000002
8,18,2,4,36.0,31.31370849898476,20.49101044712372,0.6543782716693576,14,2,1.0
8,18,2,5,36.0,31.31370849898476,23.83356228956813,0.7611223145396799,14,2,1.0
8,18,2,6,36.0,30.14213562373095,22.65938624489799,0.7517511873663729,13,2,1.0
8,18,2,7,36.0,31.31370849898476,20.65043889679833,0.6594696025054921,14,2,1.0
8,18,3,0,36.0,32.48528137423857,18.42748608822454,0.5672564715058273,15,2,1.0
8,18,3,1,36.0,32.48528137423857,20.124402988761492,0.6194929561152122,15,2,1.0
8,18,3,2,36.0,34.82842712474619,20.82842712474619,0.5980295076244554,17,2,1.0
8,18,3,3,36.0,31.31370849898476,23.8865068742981,0.7628130943057267,14,2,1.0
8,18,3,4,36.0,34.82842712474619,22.576491222541478,0.6482202352026541,17,2,1.0
8,18,3,5,36.0,31.31370849898476,20.30154989352384,0.6483278687410037,14,2,1.0
8,18,3,6,36.0,31.31370849898476,20.68941534529162,0.6607143113043416,14,2,1.0
8,18,3,7,36.0,30.14213562373095,22.217386245469655,0.7370873292726435,13,2,1.0
8,18,4,0,36.0,28.970562748477143,20.12706562289059,0.6947419626478807,12,2,1.0404401145198807
8,18,4,1,36.0,28.970562748477143,20.331782041706827,0.701808322407392,12,2,1.0
8,18,4,2,36.0,31.31370849898476,22.492281495180137,0.7182886529045058,14,2,1.0
8,18,4,3,36.0,32.48528137423857,21.488346971899475,0.6614794781780814,15,2,1.0
8,18,4,4,36.0,31.31370849898476,22.496643766465304,0.7184279615809377,14,2,1.0
8,18,4,5,36.0,31.31370849898476,19.724507114659446,0.6299000680580182,14,2,1.0
8,18,4,6,36.0,30.14213562373095,19.877747054892385,0.6594671095316353,13,2,1.0
8,18,4,7,36.0,31.31370849898476,22.728240178163947,0.7258239687228625,14,2,1.0
8,18,5,0,36.0,31.31370849898476,21.508128959417817,0.6868598447901866,14,2,1.0
8,18,5,1,36.0,32.48528137423857,19.898430486427607,0.6125368057365029,15,2,1.0
8,18,5,2,36.0,32.48528137423857,23.322327703033885,0.7179352222428008,15,2,1.0
8,18,5,3,36.0,31.31370849898476,19.764091950405053,0.6311642056400262,14,2,1.0000000000000002
8,18,5,4,36.0,31.31370849898476,20.746606352425673,0.6625407001249408,14,2,1.0
8,18,5,5,36.0,31.31370849898476,21.90792377628404,0.6996272503780359,14,2,1.0000000000000002
8,18,5,6,36.0,32.48528137423857,22.192876745924863,0.6831671393040242,15,2,1.0
8,18,5,7,36.0,32.48528137423857,22.923115106624852,0.7056461922722734,15,2,1.0
9,18,0,0,36.0,31.31370849898476,18.98891843673503,0.6064091207003055,14,2,1.0
9,18,0,1,36.0,33.65685424949238,19.139363336122592,0.5686616816368468,16,2,1.0
9,18,0,2,36.0,30.14213562373095,21.261331927170545,0.7053691282057488,13,2,1.0
9,18,0,3,36.0,31.31370849898476,21.76878925198151,0.6951840039223488,14,2,1.0
9,18,0,4,36.0,32.48528137423857,18.855694558097433,0.5804380864329022,15,2,1.0
9,18,0,5,36.0,33.65685424949238,24.935664825658925,0.7408792467892333,16,2,1.0
9,18,0,6,36.0,30.14213562373095,21.17202961291242,0.7024064212704175,13,2,1.0
9,18,0,7,36.0,31.31370849898476,21.98509598881016,0.7020917368992865,14,2,1.0
9,18,0,8,36.0,31.31370849898476,23.622641203702305,0.7543865717619549,14,2,1.0
9,18,1,0,36.0,31.31370849898476,21.244736978284095,0.6784484494697549,14,2,1.0
9,18,1,1,36.0,30.14213562373095,21.89624164590328,0.7264329880018301,13,2,1.0
9,18,1,2,36.0,32.48528137423857,20.487957268928906,0.6306843100080468,15,2,1.0
9,18,1,3,36.0,31.31370849898476,20.651875291657227,0.6595154736248118,14,2,1.0
9,18,1,4,36.0,33.65685424949238,20.79669127533635,0.6179035961345083,16,2,1.0
9,18,1,5,36.0,33.65685424949238,18.969297242853543,0.563608740800238,16,2,1.0
9,18,1,6,36.0,33.65685424949238,19.28373158362089,0.5729510975884423,16,2,1.0
9,18,1,7,36.0,31.31370849898476,22.909204013152127,0.7316030298326013,14,2,1.0
9,18,1,8,36.0,31.31370849898476,20.427908586858138,0.6523631203733165,14,2,1.0
9,18,2,0,36.0,33.65685424949238,22.71206080280785,0.674812346823839,16,2,1.0
9,18,2,1,36.0,28.970562748477143,23.766575741792153,0.8203698336181425,12,2,1.0
9,18,2,2,36.0,31.31370849898476,20.848764043149636,0.6658030952745692,14,2,1.0
9,18,2,3,36.0,31.31370849898476,21.830614193119608,0.6971583769398438,14,2,1.0
9,18,2,4,36.0,30.14213562373095,19.114647319260367,0.6341503985607236,13,2,1.0
9,18,2,5,36.0,32.48528137423857,17.56489420557904,0.5407031573230678,15,2,1.0
9,18,2,6,36.0,32.48528137423857,20.130294992751416,0.6196743306867311,15,2,1.0
9,18,2,7,36.0,32.48528137423857,21.51891760955796,0.662420539371497,15,2,1.0
9,18,2,8,36.0,31.31370849898476,20.768239833985007,0.6632315630918755,14,2,1.0
9,18,3,0,36.0,30.14213562373095,21.56737805883717,0.7155225604471482,13,2,1.0
9,18,3,1,36.0,32.48528137423857,20.40646839547314,0.6281758240104348,15,2,1.0
9,18,3,2,36.0,32.48528137423857,21.610356095004455,0.6652353059851244,15,2,1.0
9,18,3,3,36.0,31.31370849898476,21.024698807350276,0.6714215535356322,14,2,1.0
9,18,3,4,36.0,31.31370849898476,19.948992545431913,0.6370689867691236,14,2,1.0
9,18,3,5,36.0,32.48528137423857,20.43989809871404,0.6292048963110801,15,2,1.0
9,18,3,6,36.0,31.31370849898476,20.12728175099243,0.6427626338683261,14,2,1.0
9,18,3,7,36.0,34.82842712474619,24.576491222541478,0.7056445912563034,17,2,1.0
9,18,3,8,36.0,30.14213562373095,20.042270305894412,0.6649253575156466,13,2,1.0
9,18,4,0,36.0,32.48528137423857,23.139180377444177,0.7122973666404496,15,2,1.0
9,18,4,1,36.0,31.31370849898476,20.923338993843913,0.6681846385113498,14,2,1.0
9,18,4,2,36.0,31.31370849898476,19.275098349822294,0.6155482462400524,14,2,1.0
9,18,4,3,36.0,30.14213562373095,20.9482535519301,0.6949823931996878,13,2,1.0
9,18,4,4,36.0,32.48528137423857,22.369041778221153,0.688590057771832,15,2,1.0
9,18,4,5,36.0,33.65685424949238,18.097834679044617,0.5377161675564962,16,2,1.0
9,18,4,6,36.0,33.65685424949238,22.018832738761606,0.6542154110880312,16,2,1.0
9,18,4,7,36.0,30.14213562373095,21.755348359149977,0.7217586912462154,13,2,1.0
9,18,4,8,36.0,32.48528137423857,19.955674271324042,0.614298951005832,15,2,1.0
9,18,5,0,36.0,31.31370849898476,23.541079574393134,0.7517819096756417,14,2,1.0
9,18,5,1,36.0,31.31370849898476,21.883300106081244,0.6988408960500714,14,2,1.0
9,18,5,2,36.0,33.65685424949238,22.656991753840842,0.6731761556171744,16,2,1.0
9,18,5,3,36.0,30.14213562373095,19.551596095934006,0.6486466765328003,13,2,1.0
9,18,5,4,36.0,32.48528137423857,21.381730043191354,0.6581974709367137,15,2,1.0
9,18,5,5,36.0,30.14213562373095,21.231506363206652,0.7043796308344872,13,2,1.0
9,18,5,6,36.0,32.48528137423857,21.818550609579276,0.6716441935110278,15,2,1.0
9,18,5,7,36.0,32.48528137423857,18.213745908426915,0.5606768708142006,15,2,1.0
9,18,5,8,36.0,32.48528137423857,20.958272054043185,0.6451620908742839,15,2,1.0
10,18,0,0,36.0,32.48528137423857,18.489546509432188,0.569166888118591,15,2,1.0
10,18,0,1,36.0,32.48528137423857,23.204889655906932,0.7143201066532501,15,2,1.0
10,18,0,2,36.0,31.31370849898476,19.490639946143812,0.622431544535063,14,2,1.0
10,18,0,3,36.0,33.65685424949238,20.064495102245985,0.5961488543614738,16,2,1.0
10,18,0,4,36.0,30.14213562373095,22.76830106386364,0.7553645616914456,13,2,1.0
10,18,0,5,36.0,32.48528137423857,23.713755302369087,0.7299846053103464,15,2,1.0
10,18,0,6,36.0,31.31370849898476,22.314755787825696,0.7126193880405183,14,2,1.0
10,18,0,7,36.0,30.14213562373095,20.977690197479532,0.6959589877554583,13,2,1.0
10,18,0,8,36.0,32.48528137423857,22.808714551051086,0.7021245803072779,15,2,1.0
10,18,0,9,36.0,31.31370849898476,20.26066735421979,0.6470222891318246,14,2,1.0
10,18,1,0,36.0,30.14213562373095,21.57303335496849,0.7157101813974989,13,2,1.0
10,18,1,1,36.0,28.970562748477143,21.665750648818747,0.7478539798112007,12,2,1.0
10,18,1,2,36.0,31.31370849898476,19.805350959096877,0.6324818077596589,14,2,1.0
10,18,1,3,36.0,30.14213562373095,19.2080592095663,0.6372494454057119,13,2,1.0
10,18,1,4,36.0,32.48528137423857,23.478575594848113,0.7227450279518607,15,2,1.0
10,18,1,5,36.0,31.31370849898476,20.338005484204672,0.6494920742097366,14,2,1.0
10,18,1,6,36.0,28.970562748477143,22.589568811067316,0.7797421474753629,12,2,1.0
10,18,1,7,36.0,33.65685424949238,21.70820393249936,0.6449861229329465,16,2,1.0
10,18,1,8,36.0,31.31370849898476,22.311864541767047,0.7125270564005676,14,2,1.0
10,18,1,9,36.0,31.31370849898476,20.303308298659402,0.6483840232247697,14,2,1.0
10,18,2,0,36.0,30.14213562373095,19.816464408801473,0.6574339872984958,13,2,1.0
10,18,2,1,36.0,32.48528137423857,21.216167103571284,0.6531009185100086,15,2,1.0
10,18,2,2,36.0,34.82842712474619,22.472135954999573,0.6452239681829541,17,2,1.0
10,18,2,3,36.0,31.31370849898476,22.55849631539075,0.720403216250229,14,2,1.0
10,18,2,4,36.0,30.14213562373095,23.928738394771457,0.7938634041554881,13,2,1.0
10,18,2,5,36.0,31.31370849898476,21.816125712760407,0.6966956888376131,14,2,1.0
10,18,2,6,36.0,31.31370849898476,21.770199742416345,0.6952290477866002,14,2,1.0
10,18,2,7,36.0,33.65685424949238,20.85784587953971,0.619720599106623,16,2,1.0
10,18,2,8,36.0,31.31370849898476,21.781793750610575,0.6955993012235129,14,2,1.0
10,18,2,9,36.0,31.31370849898476,23.810960875430993,0.7604005407472891,14,2,1.0
10,18,3,0,36.0,30.14213562373095,22.92804905045248,0.7606643847890191,13,2,1.0
10,18,3,1,36.0,28.970562748477143,21.21723618973727,0.732372248821869,12,2,1.0
10,18,3,2,36.0,31.31370849898476,23.335383780523635,0.7452130360503357,14,2,1.0
10,18,3,3,36.0,32.48528137423857,23.848579554308863,0.7341349234309305,15,2,1.0
10,18,3,4,36.0,31.31370849898476,22.392026293278633,0.7150870135360882,14,2,1.0374140570188866
10,18,3,5,36.0,30.14213562373095,21.710688818894695,0.7202770596587004,13,2,1.0388682769488777
10,18,3,6,36.0,31.31370849898476,22.413454575600888,0.7157713234868865,14,2,1.0
10,18,3,7,36.0,30.14213562373095,21.397688805415996,0.7098929243941681,13,2,1.0
10,18,3,8,36.0,32.48528137423857,21.71287135706254,0.6683910509170239,15,2,1.0
10,18,3,9,36.0,32.48528137423857,19.97465242489894,0.6148831587692268,15,2,1.0
10,18,4,0,36.0,32.48528137423857,21.955921781240427,0.6758729138991507,15,2,1.0
10,18,4,1,36.0,33.65685424949238,24.822702473776793,0.7375229511876076,16,2,1.0
10,18,4,2,36.0,32.48528137423857,18.48613230816219,0.5690617881740756,15,2,1.0
10,18,4,3,36.0,32.48528137423857,19.92556893896935,0.6133722133855579,15,2,1.0
10,18,4,4,36.0,32.48528137423857,23.321756305207728,0.7179176328053084,15,2,1.0
10,18,4,5,36.0,32.48528137423857,20.600421618834467,0.6341463194211697,15,2,1.0
10,18,4,6,36.0,32.48528137423857,21.409617811201095,0.6590559448926098,15,2,1.0
10,18,4,7,36.0,31.31370849898476,22.246443829501153,0.7104378528088559,14,2,1.0
10,18,4,8,36.0,27.798989873223334,18.988568299983456,0.6830668447515681,11,2,1.0
10,18,4,9,36.0,33.65685424949238,23.911189655044478,0.7104404195886819,16,2,1.0
10,18,5,0,36.0,32.48528137423857,21.181799649483956,0.6520429792638803,15,2,1.0
10,18,5,1,36.0,32.48528137423857,21.228144052595987,0.6534696069903922,15,2,1.0
10,18,5,2,36.0,33.65685424949238,20.745265082666258,0.6163756401262349,16,2,1.0
10,18,5,3,36.0,32.48528137423857,19.64961321048695,0.6048774207653765,15,2,1.0
10,18,5,4,36.0,30.14213562373095,19.83332235243708,0.6579932689580984,13,2,1.0
10,18,5,5,36.0,33.65685424949238,21.152982445082944,0.6284895875377888,16,2,1.0
10,18,5,6,36.0,28.970562748477143,22.198820392311454,0.7662543729316529,12,2,1.0404401145198807
10,18,5,7,36.0,32.48528137423857,21.067381940449586,0.6485208392609587,15,2,1.0
10,18,5,8,36.0,33.65685424949238,19.383103844826213,0.5759036094443839,16,2,1.0
10,18,5,9,36.0,33.65685424949238,21.69959684815914,0.6447303924277598,16,2,1.0
1,19,0,0,38.0,32.14213562373095,23.099293710764783,0.7186608251914126,14,2,1.0
1,19,1,0,38.0,32.14213562373095,23.22589453691961,0.722599605975517,14,2,1.0
1,19,2,0,38.0,34.48528137423857,22.173123793246123,0.6429735501537779,16,2,1.0
1,19,3,0,38.0,35.65685424949238,19.211102550927983,0.5387772689230284,17,2,1.0
1,19,4,0,38.0,33.31370849898476,21.20720602183669,0.6365909704253726,15,2,1.0
1,19,5,0,38.0,36.82842712474619,20.82842712474619,0.5655529912856612,18,2,1.0
2,19,0,0,38.0,33.31370849898476,20.418116298041028,0.6129043333216196,15,2,1.0
2,19,0,1,38.0,32.14213562373095,20.89130545363286,0.6499663151881091,14,2,1.0
2,19,1,0,38.0,34.48528137423857,20.611347842672764,0.5976853608644178,16,2,1.0
2,19,1,1,38.0,34.48528137423857,22.207059866087192,0.6439576242714512,16,2,1.0
2,19,2,0,38.0,32.14213562373095,22.04635813719714,0.685902094225501,14,2,1.0
2,19,2,1,38.0,33.31370849898476,21.938879845698036,0.6585541158339254,15,2,1.0
2,19,3,0,38.0,34.48528137423857,21.68006707832713,0.6286759514313467,16,2,1.0
2,19,3,1,38.0,36.82842712474619,20.82842712474619,0.5655529912856612,18,2,1.0
2,19,4,0,38.0,34.48528137423857,21.69660343671134,0.6291554707429264,16,2,1.0
2,19,4,1,38.0,33.31370849898476,22.864944093647928,0.6863524093796024,15,2,1.0
2,19,5,0,38.0,33.31370849898476,22.430067573971623,0.6732984283228384,15,2,1.0
2,19,5,1,38.0,32.14213562373095,20.69825273181442,0.6439600956861322,14,2,1.0
3,19,0,0,38.0,33.31370849898476,21.769539413290246,0.6534709101496063,15,2,1.0
3,19,0,1,38.0,33.31370849898476,22.020477671133506,0.6610034926554209,15,2,1.0
3,19,0,2,38.0,32.14213562373095,21.78127990539609,0.6776550307788102,14,2,1.0
3,19,1,0,38.0,34.48528137423857,21.148278099415982,0.6132551992228868,16,2,1.0
3,19,1,1,38.0,32.14213562373095,20.617092170060026,0.6414350437510494,14,2,1.0
3,19,1,2,38.0,33.31370849898476,21.117411394083064,0.6338955446742478,15,2,1.0
3,19,2,0,38.0,33.31370849898476,22.335869802919067,0.6704708304570701,15,2,1.0
3,19,2,1,38.0,33.31370849898476,21.51596143945179,0.6458590895128801,15,2,1.0
3,19,2,2,38.0,32.14213562373095,21.614394497045282,0.6724629237481998,14,2,1.0
3,19,3,0,38.0,30.970562748477143,22.660981012088698,0.731694196070201,13,2,1.0
3,19,3,1,38.0,32.14213562373095,20.546133911617503,0.6392274039329243,14,2,1.0
3,19,3,2,38.0,33.31370849898476,23.70158689227295,0.7114664791221085,15,2,1.0
3,19,4,0,38.0,33.31370849898476,20.583170574413636,0.617858878576695,15,2,1.0
3,19,4,1,38.0,30.970562748477143,22.688355597541392,0.7325780865462964,13,2,1.0
3,19,4,2,38.0,34.48528137423857,20.721217202445615,0.6008713392121232,16,2,1.0
3,19,5,0,38.0,34.48528137423857,22.775273925465005,0.6604346265383453,16,2,1.0
3,19,5,1,38.0,33.31370849898476,21.207358307359744,0.636595541682369,15,2,1.0
3,19,5,2,38.0,34.48528137423857,21.326292933886183,0.6184172517675177,16,2,1.0
4,19,0,0,38.0,33.31370849898476,20.8904291413251,0.6270820656896167,15,2,1.0
4,19,0,1,38.0,34.48528137423857,23.467146219516998,0.6804974552722538,16,2,1.0
4,19,0,2,38.0,33.31370849898476,21.960776813204127,0.6592114118388647,15,2,1.0
4,19,0,3,38.0,33.31370849898476,20.254546149377624,0.6079943381264468,15,2,1.0
4,19,1,0,38.0,34.48528137423857,21.42693427748967,0.6213356372233682,16,2,1.0
4,19,1,1,38.0,34.48528137423857,21.51891760955796,0.6240029587125008,16,2,1.0
4,19,1,2,38.0,35.65685424949238,19.54061465347499,0.5480184683917587,17,2,1.0
4,19,1,3,38.0,32.14213562373095,23.206500630506635,0.7219962264540063,14,2,1.0
4,19,2,0,38.0,34.48528137423857,25.36618320904136,0.7355654991984661,16,2,1.0
4,19,2,1,38.0,32.14213562373095,20.835317078008686,0.6482244155122568,14,2,1.0
4,19,2,2,38.0,34.48528137423857,23.27132965856476,0.67481919042566,16,2,1.0
4,19,2,3,38.0,32.14213562373095,21.862306321375975,0.680175909196113,14,2,1.0
4,19,3,0,38.0,32.14213562373095,23.22052161108015,0.722432444530417,14,2,1.0
4,19,3,1,38.0,34.48528137423857,21.582864147753554,0.6258572726588374,16,2,1.0
4,19,3,2,38.0,33.31370849898476,20.410645396026773,0.6126800742297661,15,2,1.0
4,19,3,3,38.0,35.65685424949238,23.85127470992545,0.6689113555289303,17,2,1.0
4,19,4,0,38.0,34.48528137423857,19.98165281358532,0.5794255409066243,16,2,1.0
4,19,4,1,38.0,33.31370849898476,22.50920183091513,0.6756738545515311,15,2,1.0
4,19,4,2,38.0,33.31370849898476,23.79930554256638,0.7143997655887415,15,2,1.0
4,19,4,3,38.0,35.65685424949238,19.90964108562069,0.558367851137741,17,2,1.0
4,19,5,0,38.0,32.14213562373095,20.421395189572358,0.6353465565771237,14,2,1.0
4,19,5,1,38.0,33.31370849898476,20.8470567427196,0.6257801272216487,15,2,1.0
4,19,5,2,38.0,32.14213562373095,22.519010507497477,0.7006071647234107,14,2,1.0
4,19,5,3,38.0,33.31370849898476,20.66217970070211,0.6202305486743331,15,2,1.0
5,19,0,0,38.0,33.31370849898476,21.312449267346125,0.6397501277288185,15,2,1.0
5,19,0,1,38.0,35.65685424949238,21.15298244508298,0.593237482394682,17,2,1.0
5,19,0,2,38.0,32.14213562373095,21.175104410857195,0.6587958142776096,14,2,1.0
5,19,0,3,38.0,34.48528137423857,21.633956109190095,0.6273388311498957,16,2,1.0
5,19,0,4,38.0,34.48528137423857,21.89316692055844,0.634855394768889,16,2,1.0
5,19,1,0,38.0,34.48528137423857,20.694838436023296,0.6001064109479152,16,2,1.0
5,19,1,1,38.0,33.31370849898476,20.191548325944453,0.606103290078311,15,2,1.0
5,19,1,2,38.0,32.14213562373095,22.95836921327526,0.7142764090736026,14,2,1.0
5,19,1,3,38.0,34.48528137423857,20.164197376780546,0.5847189459745497,16,2,1.0
5,19,1,4,38.0,33.31370849898476,22.140147521395722,0.664595703059311,15,2,1.0
5,19,2,0,38.0,33.31370849898476,20.7347442762374,0.6224087683564048,15,2,1.0
5,19,2,1,38.0,33.31370849898476,21.69660343671134,0.6512815418725462,15,2,1.0000000000000002
5,19,2,2,38.0,35.65685424949238,23.812559200041257,0.6678255752294878,17,2,1.0
5,19,2,3,38.0,33.31370849898476,21.354982812378815,0.6410268857647479,15,2,1.0
5,19,2,4,38.0,33.31370849898476,20.37713746507066,0.6116742441236063,15,2,1.0
5,19,3,0,38.0,34.48528137423857,22.248083816524847,0.6451472318026311,16,2,1.0
5,19,3,1,38.0,32.14213562373095,20.118071043891554,0.6259095935441864,14,2,1.0
5,19,3,2,38.0,33.31370849898476,20.417323103429318,0.6128805234653337,15,2,1.0
5,19,3,3,38.0,33.31370849898476,22.333827268102866,0.6704095183153653,15,2,1.0
5,19,3,4,38.0,35.65685424949238,21.757763848613664,0.6101986366036036,17,2,1.0
5,19,4,0,38.0,34.48528137423857,24.34474670259558,0.705946007469197,16,2,1.0
5,19,4,1,38.0,30.970562748477143,22.844959665390505,0.7376346323094765,13,2,1.037828595003861
5,19,4,2,38.0,35.65685424949238,22.868176311965136,0.6413402638369505,17,2,1.0
5,19,4,3,38.0,33.31370849898476,20.214600313092795,0.6067952570848976,15,2,1.0
5,19,4,4,38.0,34.48528137423857,24.075274661021407,0.6981318899432348,16,2,1.0
5,19,5,0,38.0,34.48528137423857,21.430708727309092,0.6214450882607097,16,2,1.0
5,19,5,1,38.0,32.14213562373095,21.358966880603113,0.6645161084079775,14,2,1.0
5,19,5,2,38.0,34.48528137423857,20.10424428946493,0.5829804336317042,16,2,1.0
5,19,5,3,38.0,32.14213562373095,20.619667959378823,0.641515181217612,14,2,1.0
5,19,5,4,38.0,33.31370849898476,22.524815608955016,0.6761425438312119,15,2,1.0
6,19,0,0,38.0,30.970562748477143,21.799361343535406,0.7038735950836833,13,2,1.0
